Date,Open,High,Low,Close,Volume,VIX,RSI_14d,MACD,MACD_Signal,MACD_Diff,Historical_Vol_30d,Bollinger_Band_Width,ATR_14d,Distance_to_MA200,Volume_Ratio,SPY_QQQ_Correlation,Return_20d,Cumulative_Max,Drawdown,Drawdown_30d,Drawdown_Group
2014-11-11,93.67244104950863,93.947998046875,93.41524470759612,93.947998046875,15454000,12.920000076293944,67.79251667345443,1.282406943221318,0.9309371059248924,0.3514698372964255,0.1864915179776692,0.1359407808941227,1.1191321452367269,10.332428148580949,0.3613352992367861,0.9381684972617552,10.01401223399181,93.947998046875,0.0,0,0
2014-11-12,93.57140099101714,94.21437432340625,93.57140099101714,94.11333465576172,22050300,13.020000457763672,68.46655207626426,1.3135879802855897,1.0074672807970315,0.3061206994885579,0.1792042023683753,0.1258059699150104,1.0851208014618967,10.416423446906895,0.5737892723162933,0.9370382324066412,10.923422552564798,94.11333465576172,0.0,0,0
2014-11-13,94.28785986541118,94.86653586992044,94.07659319259324,94.51749420166016,28027800,13.789999961853027,70.11310327176031,1.3552885516721602,1.0770315349720576,0.2782570167001026,0.1792581769338717,0.1090620853154937,1.0640366497379912,10.786797971938276,0.796869928991127,0.9373138207090722,12.103733124169992,94.51749420166016,0.0,0,0
2014-11-14,94.48993759168006,94.8114242553711,94.17763125560616,94.8114242553711,19251300,13.3100004196167,71.28733320270058,1.3959624674229616,1.1408177214622386,0.255144745960723,0.1777279765809569,0.0934348845211176,1.0333049604542015,11.02412877660136,0.5894892137648226,0.9368762048370628,10.989256646383884,94.8114242553711,0.0,0,0
2014-11-17,94.59098496004354,94.80224463857662,94.07659924837344,94.52668762207033,23361600,13.989999771118164,68.48045855321881,1.3892070578199591,1.190495588733783,0.1987114690861764,0.1779091961872725,0.0789731073521617,1.0119849637787337,10.574249872794187,0.7357587985025058,0.9364795633186754,9.02637538882516,94.8114242553711,-0.3003189072804553,0,0
2014-11-18,94.60934210821628,95.36254241555858,94.60015477298867,95.23394775390624,26336800,13.859999656677246,71.48391329219942,1.4245025501826518,1.2372969810235568,0.187205569159095,0.1720762025512602,0.0748340296678081,0.9994042373294146,11.283564598373944,0.8666825062211935,0.9374173293619816,7.029988022420008,95.23394775390624,0.0,0,0
2014-11-19,95.132935436953,95.132935436953,94.36136724524413,94.80226135253906,23760200,13.960000038146973,67.2704482379194,1.4014855443727754,1.2701346936934006,0.1313508506793748,0.1653517544789168,0.0639432547356012,0.9903453995674664,10.663392972522118,0.8022441036736461,0.9369441232663076,7.0976467587847925,95.23394775390624,-0.4532904615932681,0,0
2014-11-20,94.39807697608865,95.30743396551262,94.3245993167268,95.22476196289062,22874000,13.579999923706056,69.18487462630831,1.4011846848703158,1.2963446919287838,0.104839992941532,0.1566569876369003,0.0582233542760471,0.9898089173687769,11.044188056557132,0.8067098623578189,0.9365957188513048,5.980372577310056,95.23394775390624,-0.009645500614284904,0,0
2014-11-21,96.0698264758219,96.1616858251638,95.1053663786921,95.40848541259766,34049100,12.899999618530272,70.00645185382675,1.3996370537852414,1.3170031643000757,0.0826338894851659,0.1336305730124705,0.0543104685972924,0.9945596694475564,11.153856216975448,1.2204304380170723,0.9348208126136576,5.32346077041701,95.40848541259766,0.0,0,0
2014-11-24,95.66564985965972,96.1984031124175,95.58297786835742,96.15247344970705,17928300,12.619999885559082,73.13057968206157,1.441823715538888,1.341967274547838,0.09985644099105,0.1215807639704725,0.0509762917574811,0.9799423859027192,11.913542514758928,0.6562723235652473,0.9333339878268906,6.06947401129363,96.15247344970705,0.0,0,0
2014-11-25,96.29943084716795,96.58418212726842,96.05142890166864,96.29943084716795,17526000,12.25,73.71302052283556,1.470168001148565,1.3676074198679835,0.1025605812805814,0.1212553395354235,0.052204731621654,0.9480003030239388,11.982502240248406,0.6621097977969719,0.9338986669235858,4.6515979771039495,96.29943084716795,0.0,0,0
2014-11-26,96.39133343815116,96.97919691378108,96.290293746288,96.92407989501952,18973800,12.06999969482422,76.08590595136688,1.5254505649033092,1.3991760488750489,0.1262745160282605,0.1172574472981664,0.0528090021579511,0.9294933647717324,12.60324205935515,0.7472653674651392,0.9355339255008224,5.720897057456553,96.92407989501952,0.0,0,0
2014-11-28,97.18127634994022,97.59461544750488,97.11697900125492,97.3741683959961,17360400,13.329999923706056,77.65133769183548,1.5872835586363152,1.436797550827302,0.1504860078090131,0.1127404151389126,0.0539118652913207,0.9109963781798488,13.02118937550538,0.7096824040019278,0.9312230074816292,5.988833950901262,97.3741683959961,0.0,0,0
2014-12-01,97.10774561857566,97.29145023974615,95.91364455732116,96.2718734741211,35969500,14.15999984741211,66.21872279213935,1.529707151882846,1.455379471038411,0.074327680844435,0.1191623592106576,0.0538382093042682,0.9502483396437844,11.646390230145808,1.5274983246970653,0.9315758691640011,3.362874873843036,97.3741683959961,-1.1320198570448845,0,0
2014-12-02,96.37291778054586,96.83218636357311,96.17083848275269,96.6576690673828,26031300,12.850000381469728,67.99479797287268,1.4979405881979204,1.4638916944703129,0.0340488937276075,0.1145755693283968,0.0546714458946022,0.9296125925849732,11.998290364000985,1.1232251997206533,0.9324591140774982,3.470971055177152,97.3741683959961,-0.7358207422110904,0,0
2014-12-03,96.80466698100628,96.97000401203329,96.22599087635432,96.83222198486328,32974300,12.5,68.79421774682487,1.4699061560705928,1.4650945867903689,0.0048115692802239,0.0924017700928047,0.0541464599033325,0.9163554885202576,12.100244644477964,1.3921697811893288,0.9307943284311646,4.005551664040574,97.3741683959961,-0.556560759449933,0,0
2014-12-04,96.74036335441583,97.1628897378523,96.3821343117657,96.78629302978516,31008800,12.380000114440918,68.3107278949995,1.4275269418213554,1.4575810577965662,-0.0300541159752107,0.0898377038487766,0.0523862404858043,0.9066697697749964,11.949764780852282,1.2949980695387835,0.93157513112308,3.945947664423155,97.3741683959961,-0.6037282534934698,0,0
2014-12-05,96.9424558249472,97.08941819181358,96.58422673384636,96.79548645019533,25622200,11.890000343322754,68.35866430140514,1.3787891187035657,1.4418226699779662,-0.0630335512744006,0.0825678221861497,0.050573725322746,0.877992747503012,11.862485329964825,1.0679222776051085,0.9316846401084272,3.6286931549009527,97.3741683959961,-0.594286919552847,0,0
2014-12-08,96.54746842628076,96.96999479700052,95.6013760083774,96.1065673828125,32685800,14.210000038146973,60.921619197465056,1.2699350112422394,1.4074451382308208,-0.1375101269885814,0.0852792988636143,0.0462861000018841,0.9130374647258772,10.976490499384546,1.32975729522961,0.9322255225408322,2.982271380367996,97.3741683959961,-1.3017836599421124,0,0
2014-12-09,94.98595448346856,96.48316790033712,94.64609312769068,96.40968322753906,46035100,15.350000381469728,62.83736743944136,1.1943584415998174,1.3648277989046202,-0.1704693573048028,0.0852552432249972,0.0426540791592396,0.9790401295773454,11.233999900491916,1.779888903624068,0.9375640957203588,2.9423169603536525,97.3741683959961,-0.9904938695185711,0,0
2014-12-10,96.23513692342038,96.47395855157949,94.71955618810792,94.89407348632812,39330100,18.530000686645508,49.7140304367636,1.0006317658961876,1.2919885923029335,-0.2913568264067461,0.0909308808897329,0.0399110737819181,1.0344231462840747,9.403543684969309,1.4535567978738877,0.9397472093874428,1.0070203294604283,97.3741683959961,-2.546974162163882,0,0
2014-12-11,95.16966814248175,96.4831770092468,95.15129346860546,95.3441925048828,47576000,20.07999992370605,52.86262235417154,0.873355326116851,1.2082619390657172,-0.3349066129488662,0.0903991580019811,0.0367857190632944,1.0740431731865452,9.840936290997606,1.679106321283315,0.9397792242041644,1.3078463892743697,97.3741683959961,-2.0847170502734333,0,0
2014-12-12,94.4348385864718,95.51871312199792,94.29706356711743,94.30624389648438,46889400,21.07999992370605,45.74909187220933,0.6808852313050409,1.102786597513582,-0.4219013662085411,0.0970217098557813,0.0375083979697473,1.084586486164684,8.5705448680971,1.6015670897490195,0.9369383663162602,-0.2235039205811584,97.3741683959961,-3.1506554048659456,0,0
2014-12-15,94.79308258224148,95.14213137394024,93.06623432480389,93.33261108398438,52968400,20.420000076293945,40.27428985150681,0.4446614827339203,0.9711615745576496,-0.5265000918237293,0.0942857855730166,0.043129380919744,1.1553943835198035,7.378130888667593,1.7106968288497373,0.9372373853337854,-1.5597415427529016,97.3741683959961,-4.15054359753372,0,0
2014-12-16,92.74474610925412,94.12255256148735,91.81702113587568,91.83539581298828,65348600,23.56999969482422,33.61288971548838,0.1350825528880932,0.8039457702237384,-0.6688632173356451,0.1047558183979512,0.055307483311852,1.2375470293835085,5.600727142047917,1.9765228815024196,0.9340979875091155,-2.847123787773198,97.3741683959961,-5.688133387165912,0,0
2014-12-17,91.89963264637524,93.77344202047084,91.78021834744192,93.50707244873048,79715300,19.440000534057617,44.62570908561148,0.0243486779069712,0.648026351760385,-0.6236776738534138,0.1175857181860371,0.0586376611469802,1.291523932501039,7.45824340902113,2.230963694886253,0.9373384528255844,-1.813298036996425,97.3741683959961,-3.9713776363553737,0,0
2014-12-18,94.8481498613682,95.76668702870468,94.5909605757752,95.75749969482422,49840900,16.809999465942383,55.36125463201613,0.1168351524345752,0.541788111895223,-0.4249529594606478,0.1364620679013819,0.0581684681312424,1.3606732644634076,9.96355293997607,1.3457650545633884,0.9413650815891282,1.00761134666707,97.3741683959961,-1.6602644498048935,0,0
2014-12-19,95.85619415116956,96.56610034379185,95.6164825520774,96.17887878417967,51419900,16.489999771118164,57.04069978582999,0.2215788971277419,0.4777462689417268,-0.2561673718139849,0.1366826964151684,0.0582354399316775,1.3313121592670512,10.361063020010436,1.336878416625371,0.9380892836250508,1.0019629365530802,97.3741683959961,-1.2275222797852097,0,0
2014-12-22,96.02210562558116,96.4462062499669,95.97600482628066,96.41854858398438,33869200,15.25,58.00840097516597,0.3202369273176089,0.4462444006169033,-0.1260074732992944,0.1366259778324091,0.0585515667382593,1.2698042495827082,10.54855478180259,0.8807795043723401,0.9370078834587156,1.0586722627643264,97.3741683959961,-0.9813894462497024,0,0
2014-12-23,96.76891594954236,96.7781375186034,95.96680825714316,96.07744598388672,30156900,14.800000190734863,56.07246872782401,0.3666732173181941,0.4303301639571615,-0.0636569466389673,0.1370770026769894,0.0585082268292251,1.2370560361453875,10.070300945538758,0.7719653567974172,0.9350224513024212,-0.0780296784144152,97.3741683959961,-1.3316903584079232,0,0
2014-12-24,96.1973031183224,96.52920928136868,96.1327661996188,96.16043090820312,14291300,14.369999885559082,56.45323112467949,0.405496193847398,0.4253633699352088,-0.0198671760878108,0.136910932769244,0.0584028198993115,1.1809636976694284,10.079702061911677,0.3673538738042164,0.9365174840720502,-0.1443413919916536,97.3741683959961,-1.2464676287216192,0,0
2014-12-26,96.43699443051794,97.04549127961408,96.40933676173997,96.84265899658205,13924300,14.5,59.55690921767694,0.4857147700432733,0.4374336499568217,0.0482811200864515,0.1380997669564041,0.0582605785116664,1.1598277457938235,10.762824161565382,0.3602582450570019,0.9326138181596294,-0.084004819571859,97.3741683959961,-0.5458422990094602,0,0
2014-12-29,96.7504825562232,97.03628789915658,96.69516017430324,96.82423400878906,17073800,15.0600004196167,59.43370775750278,0.5415590712269989,0.4582587342108572,0.0833003370161416,0.1377785693406237,0.0570952809338096,1.101349172869502,10.640683413574816,0.4419079289030815,0.9323822767830902,-0.5647641425502004,97.3741683959961,-0.5647641425501959,0,0
2014-12-30,96.54766423647588,96.76893269425462,96.04980493097564,96.17887878417967,18604000,15.920000076293944,55.1317900149494,0.5276587870433929,0.4721387447773644,0.0555200422660284,0.139283996650588,0.0570181617507561,1.0779977375083534,9.81153091144288,0.492582664606384,0.9324431176246224,-0.096595907595387,97.3741683959961,-1.2275222797852097,0,0
2014-12-31,96.34478663705453,96.72279348247405,95.05404167722338,95.1923370361328,24367100,19.200000762939453,49.261757573529714,0.4320565584280729,0.4641223075075061,-0.0320657490794332,0.1424273796109662,0.0563848452768626,1.120194456632803,8.606750813636442,0.6465982416909402,0.9338865481588492,-1.5160018293307598,97.3741683959961,-2.24066751562934,0,0
2015-01-02,95.66257739928218,96.06823504088564,94.44559040647778,94.90657043457033,31314600,17.790000915527344,47.67818204875528,0.329434609862048,0.4371847679784145,-0.1077501581163665,0.1410505783290604,0.0554497343048923,1.1560837550453082,8.20166596844886,0.8327889264651149,0.9312374404989212,-1.9886474882234828,97.3741683959961,-2.5341402161101607,0,0
2015-01-05,94.49167965869889,94.60231739237572,93.2470350493201,93.514404296875,36521300,19.920000076293945,40.797564819533534,0.1342225695470205,0.3765923282921358,-0.2423697587451153,0.1467761365281948,0.0568802363648605,1.1920445857742297,6.546534279818501,0.9641897569837248,0.928192009473515,-3.3805290299766533,97.3741683959961,-3.963848074598604,0,0
2015-01-06,93.65268226339404,93.80941374808206,91.84564182053252,92.2605209350586,66205500,21.1200008392334,35.78804152335394,-0.12027582217857,0.2772186981979946,-0.3974945203765647,0.1507042226460571,0.0616650859209551,1.2471679673296083,5.052538396554657,1.658999859046843,0.928319480611472,-4.685100185399782,97.3741683959961,-5.251544167382863,0,0
2015-01-07,92.86901981007615,93.6711203866686,92.64774437915813,93.4498519897461,37577400,19.309999465942383,42.94438026008848,-0.2234230726189565,0.1770903440346044,-0.400513416653561,0.1558238303974305,0.062727357262716,1.2588416447782085,6.329131459426991,0.9358913643353648,0.9381528360845348,-2.764343234197675,97.3741683959961,-4.030141125612286,0,0
2015-01-08,94.24275348445852,95.42286117353233,94.14133732049156,95.23847198486328,40212600,17.010000228881836,51.668221532289394,-0.1590083766569705,0.1098705998962894,-0.26887897655326,0.1643952960531499,0.0612839865957522,1.309853611850209,8.275870533695757,1.0088376087202489,0.9384470206873474,-1.2148273943723864,97.3741683959961,-2.1932884730244635,0,0
2015-01-09,95.53348637969846,95.56114405097236,94.05834492779682,94.6115264892578,41410100,17.549999237060547,48.84880243208896,-0.1567417070865531,0.0565481384997209,-0.213289845586274,0.1653040701687194,0.0613549772598952,1.3236354340877323,7.472904317714003,1.036176510403152,0.9392705910203524,-0.2977498875217144,97.3741683959961,-2.837140436982558,0,0
2015-01-12,94.79590876904768,94.89732491235031,93.38531136455964,93.6250228881836,34129800,19.600000381469727,44.71418775058488,-0.2318750400491467,-0.0011364972100525,-0.2307385428390941,0.1663245357940925,0.0623239015153671,1.3370910136379426,6.266438462045815,0.8686191241885757,0.9396927014602282,-1.803119384131524,97.3741683959961,-3.8502464971671686,0,0
2015-01-13,94.53778478596216,95.5335033324912,92.841374628839,93.59738159179688,56162300,20.559999465942383,44.600277423827286,-0.2903027400586495,-0.0589697457797719,-0.2313329942788775,0.1654559525880456,0.0631934725110033,1.4338794200675324,6.150472383578707,1.4126867202447753,0.9415037148754788,-0.7516599913210298,97.3741683959961,-3.878633180044201,0,0
2015-01-14,92.65696923962004,93.56049302965108,92.26052620429964,93.08106994628906,51354200,21.479999542236328,42.42612820407487,-0.3739583885389947,-0.1219674743316165,-0.2519909142073782,0.1632311987041191,0.0637534060740725,1.426949132026796,5.487394467364964,1.2943732387346123,0.940541761430635,-0.2695104473922516,97.3741683959961,-4.408867896307044,0,0
2015-01-15,93.51438602017268,93.6618959355821,91.762660932966,91.87329864501952,51005400,22.38999938964844,37.785902971883466,-0.5315853578081828,-0.2038910510269298,-0.327694306781253,0.1660360481367576,0.0635978479467702,1.4606838370688875,4.057652479412178,1.3092476101380994,0.9416308310749836,0.0412725743660358,97.3741683959961,-5.649208451882158,0,0
2015-01-16,91.75345270975696,93.07185574233009,91.60594277289373,92.9520034790039,35362200,20.950000762939453,43.70774613800422,-0.5629737901906111,-0.2757075988596661,-0.287266191330945,0.1702697877047535,0.0647889030453625,1.4610573465237071,5.212608234272108,0.9624949714399564,0.9384883817824864,-0.5936117506308514,97.3741683959961,-4.541414822674903,0,0
2015-01-20,93.5143853189178,93.92926442651562,92.46335168127445,93.68955993652344,30964100,19.88999938964844,47.39475732841234,-0.5223137985491775,-0.3250288387975684,-0.1972849597516091,0.1723585361847998,0.0647508680539883,1.461404160717812,5.971887535975862,0.8650083947223596,0.9352808066063754,-2.1595590579236434,97.3741683959961,-3.7839691164172886,0,0
2015-01-21,93.41299176043611,94.61154263615822,93.08108558051298,94.16899871826172,40128800,18.850000381469727,49.70101391432912,-0.4462595569985694,-0.3492749824377686,-0.0969845745608008,0.1732548350457126,0.0631592514883555,1.4663365103554855,6.422481922794597,1.138995528038705,0.933834706808124,-2.0897312292733505,97.3741683959961,-3.2916015926315914,0,0
2015-01-22,94.53776553339596,96.01289991265992,93.70800024693638,95.91148376464844,40887200,16.399999618530273,57.06786170756592,-0.2425856653939035,-0.3279371190289956,0.085351453635092,0.1809550610059586,0.0619826775164971,1.5262338785960607,8.283236111271568,1.149077028984214,0.93623423226077,-0.5258996601616217,97.3741683959961,-1.5021279826486302,0,0
2015-01-23,95.9022901768826,96.41859263575788,95.62570635669714,96.12356567382812,34783000,16.65999984741211,57.87652166732038,-0.0633293796107352,-0.2750155711453435,0.2116861915346082,0.1808326337044069,0.0620871412819321,1.4738519072006806,8.417302796267068,0.9712137309623764,0.930009490118538,0.0480026185845305,97.3741683959961,-1.2843269860668634,0,0
2015-01-26,96.01290893554688,96.18808357748262,95.52427128593268,96.01290893554688,19960900,15.520000457763672,57.27038238983724,0.0690079635144513,-0.2062108642133845,0.2752188277278359,0.1746774454224855,0.0617547562053063,1.4159919346541996,8.196366748399617,0.5529728847732374,0.9267537516996924,-0.1534123456633396,97.3741683959961,-1.3979677391578031,0,0
2015-01-27,94.5008727849636,94.55618811815458,93.21012774988226,93.52359771728516,45253200,17.219999313354492,45.68033313107758,-0.0266728815167738,-0.1703032676740624,0.1436303861572886,0.190065280246489,0.0580651362165324,1.515048309726372,5.297729330218058,1.2015014387128249,0.9209323303793492,-3.427271941607901,97.3741683959961,-3.954406740657996,0,0
2015-01-28,95.02638901916262,95.12780515210686,93.02573809470722,93.04417419433594,43591700,20.440000534057617,43.840186552984335,-0.1395771535968322,-0.1641580448586164,0.0245808912617842,0.188072067980345,0.0539720998932144,1.5569782202744624,4.662641093681725,1.1180291650861238,0.9165804115434648,-3.904043087095321,97.3741683959961,-4.446758594179891,0,0
2015-01-29,92.9704160299751,94.11365116251744,92.159093997779,93.9384765625,46539700,18.76000022888184,48.04458349888276,-0.1551039339359619,-0.1623472226740855,0.0072432887381236,0.1877887776731418,0.0502789179358457,1.5853767163076031,5.570839485247927,1.1523562730220491,0.9154319585138913,-2.329411872961251,97.3741683959961,-3.528340103017881,0,0
2015-01-30,93.85547409700072,94.5746013369947,93.0810245073202,93.21009826660156,42927600,20.96999931335449,45.08412485769932,-0.2236054756529881,-0.174598873269866,-0.0490066023831221,0.1830032445242978,0.0495583142562881,1.5788195815480963,4.661211160105468,1.039042391330131,0.9144924378255828,-2.0823511967973163,97.3741683959961,-4.276360145598689,0,0
2015-02-02,93.4222013843748,94.10444976297788,91.96550300698232,94.02147674560548,43624700,19.43000030517578,48.86412185750962,-0.210001215417833,-0.1816793416994594,-0.0283218737183735,0.1770185737945911,0.0486833792383004,1.6188286654372,5.481890931486165,1.040415253152957,0.914198600949026,-0.9325947454555172,97.3741683959961,-3.443101703067761,0,0
2015-02-03,94.36257653866352,94.98950943363263,93.74486521047184,94.92497253417967,30750400,17.329999923706055,52.76319508960764,-0.1248756926075174,-0.170318611881071,0.0454429192735536,0.1646368834655228,0.0494081417736368,1.592101205274599,6.3991453089566175,0.7384549178536625,0.9173509337033096,1.5083967522550257,97.3741683959961,-2.5152418779651713,0,0
2015-02-04,94.53776967009394,95.4689511453108,94.32571579661044,94.8420181274414,34073200,18.32999992370605,52.368371804487865,-0.0633762676656459,-0.148930143037986,0.0855538753723401,0.1640539826076391,0.047035207396302,1.560039358376438,6.214023858115349,0.851086894755017,0.9165144589531076,2.7980518278234223,97.3741683959961,-2.600433267123857,0,0
2015-02-05,95.0817354468878,95.72711168886438,94.84203090335066,95.6625747680664,23605500,16.850000381469727,55.8848896618512,0.0509867889359867,-0.1089467566431915,0.1599335455791782,0.165962700639265,0.0486851910307506,1.5118289443083337,7.039055428543691,0.6000941114740496,0.9178009285226087,2.367818387302645,97.3741683959961,-1.7577491609161369,0,0
2015-02-06,95.8100598951792,96.04054984317604,94.74059019415112,95.08171081542967,34169300,17.290000915527344,52.90717864791738,0.093669702713413,-0.0684234647718706,0.1620931674852836,0.1665657797211588,0.0484093536164894,1.4966954232166618,6.295203858444213,0.8753690517012468,0.9171146434448024,-0.1645985767794622,97.3741683959961,-2.354276928192676,0,0
2015-02-09,94.71294416708994,95.22923946318288,94.54699110277495,94.77748107910156,22604700,18.549999237060547,51.36350765813896,0.1017742322312216,-0.0343839253712521,0.1361581576024738,0.1667366223585332,0.0485580107680035,1.4385206330160378,5.867934174390706,0.5933942958576434,0.9175070579677936,0.1754063125306348,97.3741683959961,-2.666710647873737,0,0
2015-02-10,95.3029992918652,96.38169070817324,95.15548232861148,96.25261688232422,23686500,17.229999542236328,57.79380900478742,0.2246387655038972,0.0174206128037777,0.2072181527001195,0.1717881047632202,0.0516513555929382,1.4503555613057273,7.41080127944727,0.6304341056427266,0.9193034811848788,2.806508252904538,97.3741683959961,-1.1517957299628059,0,0
2015-02-11,96.36326235292712,96.82424238281556,96.17887315457052,96.60297393798828,20303600,16.959999084472656,59.17440051332666,0.3462888770325492,0.083194265649532,0.2630946113830171,0.1721380551590468,0.0550579002495637,1.3928565375156785,7.696147577881542,0.5674757911774279,0.9193014995328804,3.2111927653057704,97.3741683959961,-0.7919908028087693,0,0
