Date,Open,High,Low,Close,Volume,VIX,RSI_14d,MACD,MACD_Signal,MACD_Diff,Historical_Vol_30d,Bollinger_Band_Width,ATR_14d,Distance_to_MA200,Volume_Ratio,SPY_QQQ_Correlation,Return_20d
2014-12-10,96.23513692342038,96.47395855157949,94.71955618810793,94.89407348632812,39330100,18.530000686645508,49.7140304367636,1.0006317658961876,1.2919885923029337,-0.2913568264067461,0.09093088088973292,0.039911073781918195,1.0344231462840747,9.403543684969309,1.4535567978738875,0.9397472093874428,1.0070203294604285
2014-12-11,95.16966814248177,96.48317700924679,95.15129346860546,95.34419250488281,47576000,20.079999923706055,52.86262235417154,0.873355326116851,1.2082619390657172,-0.33490661294886626,0.09039915800198116,0.03678571906329442,1.0740431731865452,9.840936290997606,1.679106321283315,0.9397792242041644,1.3078463892743697
2014-12-12,94.4348385864718,95.51871312199792,94.29706356711743,94.30624389648438,46889400,21.079999923706055,45.74909187220933,0.6808852313050409,1.102786597513582,-0.42190136620854113,0.09702170985578133,0.03750839796974731,1.084586486164684,8.5705448680971,1.6015670897490197,0.9369383663162602,-0.22350392058115842
2014-12-15,94.79308258224148,95.14213137394024,93.06623432480389,93.33261108398438,52968400,20.420000076293945,40.27428985150681,0.44466148273392037,0.9711615745576496,-0.5265000918237293,0.09428578557301663,0.04312938091974408,1.1553943835198035,7.378130888667593,1.7106968288497373,0.9372373853337854,-1.5597415427529016
2014-12-16,92.74474610925412,94.12255256148735,91.81702113587568,91.83539581298828,65348600,23.56999969482422,33.61288971548838,0.13508255288809323,0.8039457702237384,-0.6688632173356451,0.10475581839795121,0.055307483311852035,1.2375470293835085,5.600727142047917,1.9765228815024194,0.9340979875091155,-2.847123787773198
2014-12-17,91.89963264637525,93.77344202047085,91.78021834744192,93.50707244873047,79715300,19.440000534057617,44.62570908561148,0.02434867790697126,0.648026351760385,-0.6236776738534138,0.11758571818603716,0.0586376611469802,1.291523932501039,7.45824340902113,2.2309636948862526,0.9373384528255845,-1.8132980369964247
2014-12-18,94.84814986136821,95.76668702870467,94.5909605757752,95.75749969482422,49840900,16.809999465942383,55.36125463201613,0.1168351524345752,0.541788111895223,-0.4249529594606478,0.13646206790138196,0.05816846813124246,1.3606732644634076,9.96355293997607,1.3457650545633884,0.9413650815891282,1.00761134666707
2014-12-19,95.85619415116956,96.56610034379183,95.61648255207741,96.17887878417969,51419900,16.489999771118164,57.04069978582999,0.22157889712774193,0.47774626894172684,-0.2561673718139849,0.13668269641516842,0.05823543993167759,1.3313121592670512,10.361063020010437,1.336878416625371,0.9380892836250507,1.0019629365530802
2014-12-22,96.02210562558115,96.4462062499669,95.97600482628066,96.41854858398438,33869200,15.25,58.00840097516597,0.3202369273176089,0.4462444006169033,-0.1260074732992944,0.13662597783240912,0.058551566738259335,1.2698042495827082,10.54855478180259,0.8807795043723401,0.9370078834587156,1.0586722627643264
2014-12-23,96.76891594954236,96.77813751860339,95.96680825714317,96.07744598388672,30156900,14.800000190734863,56.07246872782401,0.36667321731819413,0.4303301639571615,-0.06365694663896737,0.1370770026769894,0.05850822682922519,1.2370560361453875,10.070300945538758,0.7719653567974172,0.9350224513024213,-0.07802967841441522
2014-12-24,96.19730311832241,96.52920928136868,96.13276619961879,96.16043090820312,14291300,14.369999885559082,56.45323112467949,0.405496193847398,0.42536336993520885,-0.019867176087810856,0.136910932769244,0.058402819899311516,1.1809636976694284,10.079702061911677,0.3673538738042164,0.9365174840720502,-0.14434139199165363
2014-12-26,96.43699443051794,97.04549127961408,96.40933676173995,96.84265899658203,13924300,14.5,59.55690921767694,0.48571477004327335,0.43743364995682177,0.04828112008645158,0.13809976695640416,0.05826057851166644,1.1598277457938235,10.762824161565382,0.36025824505700194,0.9326138181596294,-0.08400481957185901
2014-12-29,96.75048255622319,97.03628789915658,96.69516017430325,96.82423400878906,17073800,15.0600004196167,59.43370775750278,0.5415590712269989,0.4582587342108572,0.08330033701614165,0.1377785693406237,0.05709528093380961,1.101349172869502,10.640683413574816,0.44190792890308156,0.9323822767830902,-0.5647641425502004
2014-12-30,96.54766423647588,96.76893269425462,96.04980493097564,96.17887878417969,18604000,15.920000076293945,55.131790014949395,0.5276587870433929,0.4721387447773644,0.05552004226602847,0.139283996650588,0.05701816175075613,1.0779977375083534,9.81153091144288,0.492582664606384,0.9324431176246223,-0.09659590759538705
2014-12-31,96.34478663705451,96.72279348247403,95.05404167722338,95.19233703613281,24367100,19.200000762939453,49.261757573529714,0.4320565584280729,0.46412230750750616,-0.03206574907943327,0.14242737961096624,0.0563848452768626,1.120194456632803,8.606750813636442,0.6465982416909402,0.9338865481588492,-1.5160018293307598
2015-01-02,95.66257739928218,96.06823504088565,94.44559040647778,94.90657043457031,31314600,17.790000915527344,47.67818204875528,0.329434609862048,0.43718476797841455,-0.10775015811636657,0.14105057832906048,0.05544973430489238,1.1560837550453082,8.20166596844886,0.8327889264651149,0.9312374404989212,-1.9886474882234828
2015-01-05,94.49167965869887,94.60231739237572,93.2470350493201,93.514404296875,36521300,19.920000076293945,40.797564819533534,0.1342225695470205,0.3765923282921358,-0.2423697587451153,0.14677613652819488,0.056880236364860524,1.1920445857742297,6.546534279818501,0.9641897569837248,0.928192009473515,-3.3805290299766533
2015-01-06,93.65268226339404,93.80941374808206,91.84564182053253,92.2605209350586,66205500,21.1200008392334,35.78804152335394,-0.12027582217857002,0.27721869819799466,-0.3974945203765647,0.15070422264605715,0.061665085920955154,1.2471679673296083,5.052538396554657,1.6589998590468433,0.928319480611472,-4.685100185399782
2015-01-07,92.86901981007617,93.6711203866686,92.64774437915813,93.4498519897461,37577400,19.309999465942383,42.94438026008848,-0.22342307261895655,0.17709034403460444,-0.400513416653561,0.15582383039743058,0.06272735726271608,1.2588416447782085,6.329131459426991,0.9358913643353647,0.9381528360845348,-2.764343234197675
2015-01-08,94.24275348445852,95.42286117353231,94.14133732049156,95.23847198486328,40212600,17.010000228881836,51.668221532289394,-0.15900837665697054,0.10987059989628944,-0.26887897655326,0.16439529605314998,0.06128398659575228,1.3098536118502093,8.275870533695757,1.0088376087202489,0.9384470206873474,-1.2148273943723864
2015-01-09,95.53348637969846,95.56114405097236,94.05834492779682,94.61152648925781,41410100,17.549999237060547,48.84880243208896,-0.1567417070865531,0.056548138499720936,-0.21328984558627404,0.16530407016871948,0.0613549772598952,1.3236354340877325,7.472904317714003,1.036176510403152,0.9392705910203524,-0.2977498875217144
2015-01-12,94.79590876904768,94.89732491235031,93.38531136455964,93.6250228881836,34129800,19.600000381469727,44.71418775058488,-0.23187504004914672,-0.0011364972100525936,-0.23073854283909412,0.16632453579409257,0.06232390151536719,1.3370910136379426,6.266438462045815,0.8686191241885757,0.9396927014602282,-1.803119384131524
2015-01-13,94.53778478596217,95.5335033324912,92.84137462883899,93.59738159179688,56162300,20.559999465942383,44.600277423827286,-0.29030274005864953,-0.05896974577977199,-0.23133299427887755,0.16545595258804563,0.0631934725110033,1.4338794200675324,6.150472383578707,1.4126867202447753,0.9415037148754788,-0.7516599913210298
2015-01-14,92.65696923962004,93.56049302965108,92.26052620429965,93.08106994628906,51354200,21.479999542236328,42.42612820407487,-0.37395838853899477,-0.12196747433161656,-0.2519909142073782,0.16323119870411917,0.06375340607407255,1.426949132026796,5.487394467364964,1.2943732387346123,0.940541761430635,-0.2695104473922516
2015-01-15,93.51438602017268,93.6618959355821,91.76266093296601,91.87329864501953,51005400,22.389999389648438,37.785902971883466,-0.5315853578081828,-0.20389105102692984,-0.327694306781253,0.1660360481367576,0.06359784794677027,1.4606838370688877,4.057652479412178,1.3092476101380994,0.9416308310749835,0.04127257436603582
2015-01-16,91.75345270975697,93.07185574233007,91.60594277289371,92.9520034790039,35362200,20.950000762939453,43.70774613800422,-0.5629737901906111,-0.2757075988596661,-0.287266191330945,0.17026978770475357,0.06478890304536251,1.4610573465237073,5.212608234272108,0.9624949714399564,0.9384883817824865,-0.5936117506308514
2015-01-20,93.5143853189178,93.92926442651562,92.46335168127445,93.68955993652344,30964100,19.889999389648438,47.39475732841234,-0.5223137985491775,-0.3250288387975684,-0.1972849597516091,0.1723585361847998,0.06475086805398836,1.4614041607178119,5.971887535975862,0.8650083947223596,0.9352808066063754,-2.1595590579236434
2015-01-21,93.41299176043611,94.61154263615822,93.08108558051298,94.16899871826172,40128800,18.850000381469727,49.701013914329124,-0.44625955699856945,-0.3492749824377686,-0.09698457456080084,0.17325483504571265,0.06315925148835551,1.4663365103554855,6.422481922794597,1.138995528038705,0.9338347068081241,-2.0897312292733505
2015-01-22,94.53776553339597,96.01289991265992,93.70800024693638,95.91148376464844,40887200,16.399999618530273,57.06786170756592,-0.24258566539390358,-0.3279371190289956,0.085351453635092,0.18095506100595862,0.06198267751649716,1.5262338785960607,8.283236111271568,1.149077028984214,0.93623423226077,-0.5258996601616217
2015-01-23,95.9022901768826,96.41859263575788,95.62570635669714,96.12356567382812,34783000,16.65999984741211,57.87652166732038,-0.06332937961073526,-0.27501557114534353,0.21168619153460827,0.18083263370440694,0.06208714128193214,1.4738519072006806,8.417302796267068,0.9712137309623764,0.9300094901185381,0.04800261858453059
2015-01-26,96.01290893554688,96.18808357748262,95.52427128593267,96.01290893554688,19960900,15.520000457763672,57.27038238983724,0.06900796351445138,-0.20621086421338455,0.2752188277278359,0.17467744542248553,0.06175475620530634,1.4159919346541996,8.196366748399617,0.5529728847732374,0.9267537516996924,-0.1534123456633396
2015-01-27,94.50087278496359,94.55618811815458,93.21012774988226,93.52359771728516,45253200,17.219999313354492,45.68033313107758,-0.026672881516773828,-0.17030326767406243,0.1436303861572886,0.19006528024648908,0.058065136216532455,1.515048309726372,5.297729330218058,1.2015014387128249,0.9209323303793492,-3.427271941607901
2015-01-28,95.02638901916262,95.12780515210686,93.02573809470722,93.04417419433594,43591700,20.440000534057617,43.840186552984335,-0.1395771535968322,-0.1641580448586164,0.0245808912617842,0.18807206798034504,0.05397209989321442,1.5569782202744624,4.662641093681725,1.1180291650861238,0.9165804115434648,-3.9040430870953213
2015-01-29,92.9704160299751,94.11365116251743,92.159093997779,93.9384765625,46539700,18.760000228881836,48.04458349888276,-0.1551039339359619,-0.16234722267408552,0.007243288738123632,0.18778877767314187,0.050278917935845734,1.5853767163076031,5.570839485247927,1.1523562730220491,0.9154319585138911,-2.329411872961251
2015-01-30,93.85547409700072,94.5746013369947,93.0810245073202,93.21009826660156,42927600,20.969999313354492,45.084124857699315,-0.22360547565298816,-0.17459887326986606,-0.0490066023831221,0.1830032445242978,0.04955831425628818,1.5788195815480963,4.661211160105468,1.039042391330131,0.9144924378255829,-2.0823511967973163
2015-02-02,93.42220138437479,94.10444976297788,91.96550300698233,94.02147674560547,43624700,19.43000030517578,48.86412185750962,-0.210001215417833,-0.18167934169945948,-0.028321873718373525,0.17701857379459113,0.04868337923830043,1.6188286654372,5.481890931486165,1.040415253152957,0.914198600949026,-0.9325947454555172
2015-02-03,94.36257653866353,94.98950943363263,93.74486521047184,94.92497253417969,30750400,17.329999923706055,52.763195089607635,-0.12487569260751741,-0.17031861188107109,0.04544291927355368,0.16463688346552288,0.04940814177363687,1.592101205274599,6.3991453089566175,0.7384549178536625,0.9173509337033096,1.5083967522550257
2015-02-04,94.53776967009394,95.4689511453108,94.32571579661045,94.8420181274414,34073200,18.329999923706055,52.368371804487865,-0.06337626766564597,-0.14893014303798607,0.0855538753723401,0.16405398260763912,0.047035207396302035,1.560039358376438,6.214023858115349,0.851086894755017,0.9165144589531075,2.7980518278234223
2015-02-05,95.0817354468878,95.72711168886438,94.84203090335066,95.6625747680664,23605500,16.850000381469727,55.884889661851204,0.05098678893598674,-0.1089467566431915,0.15993354557917824,0.16596270063926505,0.04868519103075063,1.5118289443083337,7.039055428543691,0.6000941114740496,0.9178009285226089,2.367818387302645
2015-02-06,95.8100598951792,96.04054984317605,94.74059019415112,95.08171081542969,34169300,17.290000915527344,52.90717864791738,0.09366970271341302,-0.06842346477187061,0.16209316748528363,0.16656577972115882,0.048409353616489494,1.4966954232166618,6.295203858444213,0.8753690517012468,0.9171146434448023,-0.1645985767794622
2015-02-09,94.71294416708994,95.22923946318288,94.54699110277495,94.77748107910156,22604700,18.549999237060547,51.363507658138964,0.10177423223122162,-0.034383925371252164,0.1361581576024738,0.16673662235853323,0.04855801076800356,1.4385206330160378,5.867934174390706,0.5933942958576434,0.9175070579677937,0.17540631253063488
2015-02-10,95.30299929186519,96.38169070817325,95.15548232861147,96.25261688232422,23686500,17.229999542236328,57.79380900478742,0.22463876550389728,0.017420612803777723,0.20721815270011956,0.1717881047632202,0.05165135559293829,1.4503555613057273,7.41080127944727,0.6304341056427266,0.9193034811848789,2.806508252904538
2015-02-11,96.36326235292711,96.82424238281557,96.17887315457052,96.60297393798828,20303600,16.959999084472656,59.17440051332666,0.3462888770325492,0.08319426564953201,0.26309461138301715,0.17213805515904684,0.055057900249563765,1.3928565375156785,7.696147577881542,0.5674757911774279,0.9193014995328805,3.2111927653057704
2015-02-12,97.22985552609096,97.76459376549816,97.08234565238851,97.72771453857422,22520300,15.34000015258789,63.32220643837133,0.5273753783962434,0.1720304881988743,0.3553448901973691,0.17416226009534505,0.06068249973315218,1.3763396296581214,8.840402923274633,0.6558591144854982,0.9213720830920733,4.992040374016349
2015-02-13,98.0043382234932,98.58517041663796,97.81994202678368,98.56673431396484,29030200,14.6899995803833,66.08990843743325,0.7301726435596976,0.283658919271039,0.4465137242886586,0.1725177318516062,0.06367323246566653,1.3392765045442374,9.66063105009483,0.8733950010740609,0.921589054356198,7.285507070783903
2015-02-17,98.56675620383241,98.72348773034595,98.31782304148997,98.65895080566406,17675300,15.800000190734863,66.39010407402523,0.8880946353354489,0.404546062483921,0.48354857285152786,0.17205741484861425,0.06814627219501257,1.2725899462807904,9.650046302724165,0.5463096597499011,0.9211113668732032,6.139671134629432
2015-02-18,98.53908649131542,98.85255656242951,98.41001264850281,98.7972412109375,15149600,15.449999809265137,66.86385011737835,1.0127336682261756,0.5261835836323719,0.48655008459380367,0.1652244489856845,0.07290720677270929,1.213300943969784,9.688904884089187,0.4799756172285064,0.9215305555757152,5.451708042896786
2015-02-19,98.73267661901204,99.35039506221406,98.70501894904689,99.28585815429688,19828100,15.289999961853027,68.55060464609244,1.137822197531321,0.6485113064121617,0.48931089111915926,0.15890319981004347,0.0786418078255943,1.1727348846267402,10.115806674984462,0.6490751429665249,0.919382137290978,5.433698463062098
2015-02-20,99.22132734583526,100.00499185700261,98.9078573209708,99.94967651367188,28336700,14.300000190734863,70.73047625574411,1.2758135674210394,0.7739717586139372,0.5018418088071022,0.15637404286458031,0.08686853887058973,1.1673348597271018,10.725460795564846,0.9470597455742193,0.9211290519496859,4.210332892912505
2015-02-23,99.89437778143206,100.07877402617432,99.67310932173883,100.05110931396484,17868000,14.5600004196167,71.06055882782954,1.3774787835412639,0.8946731635994025,0.48280561994186133,0.14800317172012747,0.09397174083150081,1.1129298486348431,10.70939643121223,0.614549426723201,0.9224669237497775,4.085932115194191
2015-02-24,99.92203032909524,100.24472198232606,99.61778885038758,100.12486267089844,19745000,13.6899995803833,71.31387729470123,1.4473167131510394,1.00520187350973,0.4421148396413095,0.14595546034816084,0.1000454582971501,1.0782157974422453,10.661878601798463,0.6793589287701883,0.9223367226111105,4.282709253306649
2015-02-25,99.97734695118595,100.36456847193608,99.65465531656412,99.87593078613281,19472300,13.84000015258789,69.11484568795638,1.4656815878423544,1.0972978163762548,0.3683837714660996,0.1418705737503632,0.10019886632617857,1.0519084658657967,10.26153725892701,0.701069878365962,0.923061696916591,6.79222487574771
2015-02-26,99.9773380155094,100.43831798491475,99.70074722026776,100.38299560546875,22255500,13.90999984741211,71.07165558977849,1.5038167135692646,1.1786015958148568,0.3252151177544078,0.14190541717686578,0.098314726593742,1.029455772921596,10.700648580404891,0.8332799791525559,0.9237181768474751,7.887459343563674
2015-02-27,100.34610248012233,100.41064641954516,99.78371346653542,99.94044494628906,27757600,13.34000015258789,67.07719665085483,1.4812539621834873,1.239132069088583,0.24212189309490428,0.1414056227067852,0.09620280462257712,1.0007041429278922,10.09573975097317,1.0771616741765995,0.9239559842169848,6.389254545549061
2015-03-02,100.1340576492576,100.880842860308,100.1156145136294,100.84396362304688,22988600,13.039999961853027,70.6980940928621,1.5187717697886,1.2950600092285864,0.22371176056001363,0.1348320990086158,0.09173937982853507,0.9963965551486806,10.965306605995575,0.9279978750420581,0.9247597685207062,8.1899552713814
